frame,timestamp,seconds,source_video_frame,file
219,10:21.01,621.01,15476,frame-219_10m21.01s.jpg
220,10:23.30,623.30,15533,frame-220_10m23.30s.jpg
221,10:26.79,626.79,15620,frame-221_10m26.79s.jpg
222,10:30.56,630.56,15714,frame-222_10m30.56s.jpg
223,10:33.77,633.77,15794,frame-223_10m33.77s.jpg
224,10:37.83,637.83,15895,frame-224_10m37.83s.jpg
225,10:40.39,640.39,15959,frame-225_10m40.39s.jpg
226,10:42.80,642.80,16019,frame-226_10m42.80s.jpg
227,10:45.85,645.85,16095,frame-227_10m45.85s.jpg
228,10:47.18,647.18,16128,frame-228_10m47.18s.jpg
229,10:50.71,650.71,16216,frame-229_10m50.71s.jpg
230,10:53.40,653.40,16283,frame-230_10m53.40s.jpg
231,10:55.12,655.12,16326,frame-231_10m55.12s.jpg
232,10:58.82,658.82,16418,frame-232_10m58.82s.jpg
233,11:02.27,662.27,16504,frame-233_11m02.27s.jpg
234,11:03.59,663.59,16537,frame-234_11m03.59s.jpg
235,11:09.57,669.57,16686,frame-235_11m09.57s.jpg
236,11:12.62,672.62,16762,frame-236_11m12.62s.jpg
237,11:15.87,675.87,16843,frame-237_11m15.87s.jpg
238,11:19.44,679.44,16932,frame-238_11m19.44s.jpg
239,11:21.25,681.25,16977,frame-239_11m21.25s.jpg
240,11:24.90,684.90,17068,frame-240_11m24.90s.jpg
241,11:26.42,686.42,17106,frame-241_11m26.42s.jpg
242,11:29.35,689.35,17179,frame-242_11m29.35s.jpg
243,11:31.96,691.96,17244,frame-243_11m31.96s.jpg
244,11:35.69,695.69,17337,frame-244_11m35.69s.jpg
245,11:39.91,699.91,17442,frame-245_11m39.91s.jpg
246,11:42.24,702.24,17500,frame-246_11m42.24s.jpg
247,11:44.16,704.16,17548,frame-247_11m44.16s.jpg
248,11:47.01,707.01,17619,frame-248_11m47.01s.jpg
249,11:48.86,708.86,17665,frame-249_11m48.86s.jpg
250,11:51.47,711.47,17730,frame-250_11m51.47s.jpg
251,11:54.27,714.27,17800,frame-251_11m54.27s.jpg
252,11:55.72,715.72,17836,frame-252_11m55.72s.jpg
253,11:59.17,719.17,17922,frame-253_11m59.17s.jpg
