frame,timestamp,seconds,source_video_frame,file
174,05:51.53,351.53,10546,frame-174_05m51.53s.jpg
175,05:54.30,354.30,10629,frame-175_05m54.30s.jpg
176,05:58.47,358.47,10754,frame-176_05m58.47s.jpg
177,06:03.57,363.57,10907,frame-177_06m03.57s.jpg
178,06:07.17,367.17,11015,frame-178_06m07.17s.jpg
179,06:10.67,370.67,11120,frame-179_06m10.67s.jpg
180,06:13.03,373.03,11191,frame-180_06m13.03s.jpg
181,06:14.67,374.67,11240,frame-181_06m14.67s.jpg
182,06:17.43,377.43,11323,frame-182_06m17.43s.jpg
183,06:19.10,379.10,11373,frame-183_06m19.10s.jpg
184,06:20.83,380.83,11425,frame-184_06m20.83s.jpg
185,06:22.83,382.83,11485,frame-185_06m22.83s.jpg
186,06:25.63,385.63,11569,frame-186_06m25.63s.jpg
187,06:27.73,387.73,11632,frame-187_06m27.73s.jpg
188,06:27.80,387.80,11634,frame-188_06m27.80s.jpg
189,06:28.20,388.20,11646,frame-189_06m28.20s.jpg
190,06:28.73,388.73,11662,frame-190_06m28.73s.jpg
191,06:29.23,389.23,11677,frame-191_06m29.23s.jpg
192,06:29.63,389.63,11689,frame-192_06m29.63s.jpg
193,06:30.03,390.03,11701,frame-193_06m30.03s.jpg
194,06:30.43,390.43,11713,frame-194_06m30.43s.jpg
195,06:31.10,391.10,11733,frame-195_06m31.10s.jpg
196,06:31.63,391.63,11749,frame-196_06m31.63s.jpg
197,06:31.77,391.77,11753,frame-197_06m31.77s.jpg
198,06:32.60,392.60,11778,frame-198_06m32.60s.jpg
199,06:33.90,393.90,11817,frame-199_06m33.90s.jpg
200,06:35.40,395.40,11862,frame-200_06m35.40s.jpg
201,06:36.60,396.60,11898,frame-201_06m36.60s.jpg
202,06:39.03,399.03,11971,frame-202_06m39.03s.jpg
203,06:41.13,401.13,12034,frame-203_06m41.13s.jpg
204,06:44.17,404.17,12125,frame-204_06m44.17s.jpg
205,06:50.50,410.50,12315,frame-205_06m50.50s.jpg
206,06:57.37,417.37,12521,frame-206_06m57.37s.jpg
207,06:59.33,419.33,12580,frame-207_06m59.33s.jpg
208,07:02.67,422.67,12680,frame-208_07m02.67s.jpg
209,07:04.23,424.23,12727,frame-209_07m04.23s.jpg
210,07:07.40,427.40,12822,frame-210_07m07.40s.jpg
211,07:11.83,431.83,12955,frame-211_07m11.83s.jpg
212,07:13.37,433.37,13001,frame-212_07m13.37s.jpg
213,07:15.30,435.30,13059,frame-213_07m15.30s.jpg
214,07:18.87,438.87,13166,frame-214_07m18.87s.jpg
215,07:22.43,442.43,13273,frame-215_07m22.43s.jpg
216,07:25.00,445.00,13350,frame-216_07m25.00s.jpg
217,07:27.07,447.07,13412,frame-217_07m27.07s.jpg
218,07:28.83,448.83,13465,frame-218_07m28.83s.jpg
219,07:32.80,452.80,13584,frame-219_07m32.80s.jpg
220,07:34.73,454.73,13642,frame-220_07m34.73s.jpg
221,07:38.97,458.97,13769,frame-221_07m38.97s.jpg
222,07:40.50,460.50,13815,frame-222_07m40.50s.jpg
223,07:43.27,463.27,13898,frame-223_07m43.27s.jpg
224,07:47.97,467.97,14039,frame-224_07m47.97s.jpg
225,07:52.40,472.40,14172,frame-225_07m52.40s.jpg
226,07:56.40,476.40,14292,frame-226_07m56.40s.jpg
227,08:00.53,480.53,14416,frame-227_08m00.53s.jpg
228,08:02.93,482.93,14488,frame-228_08m02.93s.jpg
229,08:06.00,486.00,14580,frame-229_08m06.00s.jpg
230,08:07.23,487.23,14617,frame-230_08m07.23s.jpg
231,08:14.90,494.90,14847,frame-231_08m14.90s.jpg
232,08:16.67,496.67,14900,frame-232_08m16.67s.jpg
233,08:19.77,499.77,14993,frame-233_08m19.77s.jpg
234,08:21.90,501.90,15057,frame-234_08m21.90s.jpg
235,08:26.73,506.73,15202,frame-235_08m26.73s.jpg
236,08:28.90,508.90,15267,frame-236_08m28.90s.jpg
237,08:30.80,510.80,15324,frame-237_08m30.80s.jpg
238,08:33.23,513.23,15397,frame-238_08m33.23s.jpg
239,08:38.23,518.23,15547,frame-239_08m38.23s.jpg
240,08:40.83,520.83,15625,frame-240_08m40.83s.jpg
241,08:46.07,526.07,15782,frame-241_08m46.07s.jpg
242,08:48.63,528.63,15859,frame-242_08m48.63s.jpg
243,08:48.83,528.83,15865,frame-243_08m48.83s.jpg
244,08:49.07,529.07,15872,frame-244_08m49.07s.jpg
245,08:49.17,529.17,15875,frame-245_08m49.17s.jpg
246,08:49.77,529.77,15893,frame-246_08m49.77s.jpg
247,08:50.87,530.87,15926,frame-247_08m50.87s.jpg
248,08:51.57,531.57,15947,frame-248_08m51.57s.jpg
249,08:52.07,532.07,15962,frame-249_08m52.07s.jpg
250,08:52.60,532.60,15978,frame-250_08m52.60s.jpg
251,08:54.97,534.97,16049,frame-251_08m54.97s.jpg
252,08:57.20,537.20,16116,frame-252_08m57.20s.jpg
253,09:02.87,542.87,16286,frame-253_09m02.87s.jpg
254,09:06.83,546.83,16405,frame-254_09m06.83s.jpg
255,09:10.43,550.43,16513,frame-255_09m10.43s.jpg
256,09:15.43,555.43,16663,frame-256_09m15.43s.jpg
257,09:18.70,558.70,16761,frame-257_09m18.70s.jpg
258,09:19.87,559.87,16796,frame-258_09m19.87s.jpg
259,09:22.67,562.67,16880,frame-259_09m22.67s.jpg
260,09:24.83,564.83,16945,frame-260_09m24.83s.jpg
261,09:27.73,567.73,17032,frame-261_09m27.73s.jpg
262,09:31.13,571.13,17134,frame-262_09m31.13s.jpg
263,09:34.60,574.60,17238,frame-263_09m34.60s.jpg
264,09:37.33,577.33,17320,frame-264_09m37.33s.jpg
265,09:41.43,581.43,17443,frame-265_09m41.43s.jpg
266,09:45.13,585.13,17554,frame-266_09m45.13s.jpg
267,09:45.23,585.23,17557,frame-267_09m45.23s.jpg
268,09:45.53,585.53,17566,frame-268_09m45.53s.jpg
269,09:46.03,586.03,17581,frame-269_09m46.03s.jpg
270,09:46.93,586.93,17608,frame-270_09m46.93s.jpg
271,09:47.27,587.27,17618,frame-271_09m47.27s.jpg
272,09:47.63,587.63,17629,frame-272_09m47.63s.jpg
273,09:48.23,588.23,17647,frame-273_09m48.23s.jpg
274,09:52.93,592.93,17788,frame-274_09m52.93s.jpg
275,09:55.60,595.60,17868,frame-275_09m55.60s.jpg
276,10:02.17,602.17,18065,frame-276_10m02.17s.jpg
277,10:06.67,606.67,18200,frame-277_10m06.67s.jpg
278,10:09.90,609.90,18297,frame-278_10m09.90s.jpg
279,10:12.40,612.40,18372,frame-279_10m12.40s.jpg
280,10:13.23,613.23,18397,frame-280_10m13.23s.jpg
281,10:16.47,616.47,18494,frame-281_10m16.47s.jpg
282,10:18.80,618.80,18564,frame-282_10m18.80s.jpg
283,10:23.17,623.17,18695,frame-283_10m23.17s.jpg
284,10:26.37,626.37,18791,frame-284_10m26.37s.jpg
285,10:28.00,628.00,18840,frame-285_10m28.00s.jpg
286,10:34.90,634.90,19047,frame-286_10m34.90s.jpg
287,10:39.13,639.13,19174,frame-287_10m39.13s.jpg
288,10:41.20,641.20,19236,frame-288_10m41.20s.jpg
289,10:42.83,642.83,19285,frame-289_10m42.83s.jpg
290,10:44.90,644.90,19347,frame-290_10m44.90s.jpg
291,10:49.27,649.27,19478,frame-291_10m49.27s.jpg
292,10:51.37,651.37,19541,frame-292_10m51.37s.jpg
293,10:53.33,653.33,19600,frame-293_10m53.33s.jpg
294,10:55.40,655.40,19662,frame-294_10m55.40s.jpg
295,11:00.10,660.10,19803,frame-295_11m00.10s.jpg
296,11:03.53,663.53,19906,frame-296_11m03.53s.jpg
297,11:05.57,665.57,19967,frame-297_11m05.57s.jpg
298,11:05.73,665.73,19972,frame-298_11m05.73s.jpg
299,11:06.00,666.00,19980,frame-299_11m06.00s.jpg
300,11:06.13,666.13,19984,frame-300_11m06.13s.jpg
301,11:06.37,666.37,19991,frame-301_11m06.37s.jpg
302,11:06.53,666.53,19996,frame-302_11m06.53s.jpg
303,11:07.27,667.27,20018,frame-303_11m07.27s.jpg
304,11:07.83,667.83,20035,frame-304_11m07.83s.jpg
305,11:08.33,668.33,20050,frame-305_11m08.33s.jpg
306,11:08.60,668.60,20058,frame-306_11m08.60s.jpg
307,11:09.17,669.17,20075,frame-307_11m09.17s.jpg
308,11:09.73,669.73,20092,frame-308_11m09.73s.jpg
309,11:09.83,669.83,20095,frame-309_11m09.83s.jpg
310,11:12.77,672.77,20183,frame-310_11m12.77s.jpg
311,11:15.43,675.43,20263,frame-311_11m15.43s.jpg
312,11:18.60,678.60,20358,frame-312_11m18.60s.jpg
313,11:22.97,682.97,20489,frame-313_11m22.97s.jpg
314,11:25.93,685.93,20578,frame-314_11m25.93s.jpg
315,11:28.20,688.20,20646,frame-315_11m28.20s.jpg
316,11:31.03,691.03,20731,frame-316_11m31.03s.jpg
317,11:35.87,695.87,20876,frame-317_11m35.87s.jpg
318,11:36.03,696.03,20881,frame-318_11m36.03s.jpg
319,11:37.63,697.63,20929,frame-319_11m37.63s.jpg
320,11:43.93,703.93,21118,frame-320_11m43.93s.jpg
321,11:45.37,705.37,21161,frame-321_11m45.37s.jpg
322,11:48.13,708.13,21244,frame-322_11m48.13s.jpg
323,11:51.13,711.13,21334,frame-323_11m51.13s.jpg
324,11:52.67,712.67,21380,frame-324_11m52.67s.jpg
325,11:54.17,714.17,21425,frame-325_11m54.17s.jpg
326,11:56.13,716.13,21484,frame-326_11m56.13s.jpg
327,12:00.53,720.53,21616,frame-327_12m00.53s.jpg
328,12:02.70,722.70,21681,frame-328_12m02.70s.jpg
329,12:04.87,724.87,21746,frame-329_12m04.87s.jpg
330,12:08.00,728.00,21840,frame-330_12m08.00s.jpg
331,12:14.37,734.37,22031,frame-331_12m14.37s.jpg
332,12:15.57,735.57,22067,frame-332_12m15.57s.jpg
333,12:16.30,736.30,22089,frame-333_12m16.30s.jpg
334,12:17.03,737.03,22111,frame-334_12m17.03s.jpg
335,12:20.93,740.93,22228,frame-335_12m20.93s.jpg
336,12:22.27,742.27,22268,frame-336_12m22.27s.jpg
337,12:22.47,742.47,22274,frame-337_12m22.47s.jpg
338,12:25.40,745.40,22362,frame-338_12m25.40s.jpg
339,12:27.27,747.27,22418,frame-339_12m27.27s.jpg
340,12:28.40,748.40,22452,frame-340_12m28.40s.jpg
341,12:31.83,751.83,22555,frame-341_12m31.83s.jpg
342,12:33.03,753.03,22591,frame-342_12m33.03s.jpg
343,12:33.57,753.57,22607,frame-343_12m33.57s.jpg
344,12:33.90,753.90,22617,frame-344_12m33.90s.jpg
345,12:34.10,754.10,22623,frame-345_12m34.10s.jpg
346,12:38.10,758.10,22743,frame-346_12m38.10s.jpg
347,12:43.30,763.30,22899,frame-347_12m43.30s.jpg
348,12:44.93,764.93,22948,frame-348_12m44.93s.jpg
349,12:46.60,766.60,22998,frame-349_12m46.60s.jpg
350,12:47.53,767.53,23026,frame-350_12m47.53s.jpg
351,12:48.47,768.47,23054,frame-351_12m48.47s.jpg
352,12:49.47,769.47,23084,frame-352_12m49.47s.jpg
353,12:50.20,770.20,23106,frame-353_12m50.20s.jpg
354,12:51.87,771.87,23156,frame-354_12m51.87s.jpg
355,12:53.03,773.03,23191,frame-355_12m53.03s.jpg
356,12:56.57,776.57,23297,frame-356_12m56.57s.jpg
357,12:58.53,778.53,23356,frame-357_12m58.53s.jpg
358,13:02.43,782.43,23473,frame-358_13m02.43s.jpg
359,13:04.17,784.17,23525,frame-359_13m04.17s.jpg
360,13:08.60,788.60,23658,frame-360_13m08.60s.jpg
361,13:11.30,791.30,23739,frame-361_13m11.30s.jpg
362,13:14.77,794.77,23843,frame-362_13m14.77s.jpg
363,13:16.17,796.17,23885,frame-363_13m16.17s.jpg
364,13:18.33,798.33,23950,frame-364_13m18.33s.jpg
365,13:24.23,804.23,24127,frame-365_13m24.23s.jpg
366,13:26.40,806.40,24192,frame-366_13m26.40s.jpg
367,13:27.97,807.97,24239,frame-367_13m27.97s.jpg
368,13:29.83,809.83,24295,frame-368_13m29.83s.jpg
369,13:33.20,813.20,24396,frame-369_13m33.20s.jpg
370,13:35.53,815.53,24466,frame-370_13m35.53s.jpg
371,13:42.17,822.17,24665,frame-371_13m42.17s.jpg
372,13:49.60,829.60,24888,frame-372_13m49.60s.jpg
373,13:53.40,833.40,25002,frame-373_13m53.40s.jpg
374,13:56.23,836.23,25087,frame-374_13m56.23s.jpg
375,13:56.27,836.27,25088,frame-375_13m56.27s.jpg
376,13:56.50,836.50,25095,frame-376_13m56.50s.jpg
377,13:56.83,836.83,25105,frame-377_13m56.83s.jpg
378,13:57.03,837.03,25111,frame-378_13m57.03s.jpg
379,13:59.23,839.23,25177,frame-379_13m59.23s.jpg
380,13:59.33,839.33,25180,frame-380_13m59.33s.jpg
381,13:59.53,839.53,25186,frame-381_13m59.53s.jpg
382,14:00.23,840.23,25207,frame-382_14m00.23s.jpg
383,14:00.53,840.53,25216,frame-383_14m00.53s.jpg
384,14:01.47,841.47,25244,frame-384_14m01.47s.jpg
385,14:01.80,841.80,25254,frame-385_14m01.80s.jpg
386,14:04.20,844.20,25326,frame-386_14m04.20s.jpg
387,14:06.97,846.97,25409,frame-387_14m06.97s.jpg
388,14:08.77,848.77,25463,frame-388_14m08.77s.jpg
389,14:11.10,851.10,25533,frame-389_14m11.10s.jpg
390,14:13.37,853.37,25601,frame-390_14m13.37s.jpg
391,14:14.70,854.70,25641,frame-391_14m14.70s.jpg
392,14:21.40,861.40,25842,frame-392_14m21.40s.jpg
393,14:27.17,867.17,26015,frame-393_14m27.17s.jpg
394,14:31.33,871.33,26140,frame-394_14m31.33s.jpg
395,14:32.37,872.37,26171,frame-395_14m32.37s.jpg
396,14:33.43,873.43,26203,frame-396_14m33.43s.jpg
397,14:36.80,876.80,26304,frame-397_14m36.80s.jpg
398,14:39.17,879.17,26375,frame-398_14m39.17s.jpg
399,14:42.33,882.33,26470,frame-399_14m42.33s.jpg
400,14:46.20,886.20,26586,frame-400_14m46.20s.jpg
401,14:49.67,889.67,26690,frame-401_14m49.67s.jpg
402,14:52.47,892.47,26774,frame-402_14m52.47s.jpg
403,14:53.60,893.60,26808,frame-403_14m53.60s.jpg
404,14:59.27,899.27,26978,frame-404_14m59.27s.jpg
405,15:02.63,902.63,27079,frame-405_15m02.63s.jpg
406,15:05.00,905.00,27150,frame-406_15m05.00s.jpg
407,15:08.43,908.43,27253,frame-407_15m08.43s.jpg
408,15:10.73,910.73,27322,frame-408_15m10.73s.jpg
409,15:13.23,913.23,27397,frame-409_15m13.23s.jpg
410,15:15.80,915.80,27474,frame-410_15m15.80s.jpg
411,15:16.53,916.53,27496,frame-411_15m16.53s.jpg
412,15:17.23,917.23,27517,frame-412_15m17.23s.jpg
413,15:18.37,918.37,27551,frame-413_15m18.37s.jpg
414,15:19.20,919.20,27576,frame-414_15m19.20s.jpg
415,15:20.27,920.27,27608,frame-415_15m20.27s.jpg
416,15:21.80,921.80,27654,frame-416_15m21.80s.jpg
417,15:25.70,925.70,27771,frame-417_15m25.70s.jpg
418,15:28.50,928.50,27855,frame-418_15m28.50s.jpg
419,15:28.67,928.67,27860,frame-419_15m28.67s.jpg
420,15:29.23,929.23,27877,frame-420_15m29.23s.jpg
421,15:30.33,930.33,27910,frame-421_15m30.33s.jpg
422,15:30.63,930.63,27919,frame-422_15m30.63s.jpg
423,15:31.47,931.47,27944,frame-423_15m31.47s.jpg
424,15:31.63,931.63,27949,frame-424_15m31.63s.jpg
425,15:32.40,932.40,27972,frame-425_15m32.40s.jpg
426,15:32.57,932.57,27977,frame-426_15m32.57s.jpg
427,15:33.33,933.33,28000,frame-427_15m33.33s.jpg
428,15:33.47,933.47,28004,frame-428_15m33.47s.jpg
429,15:34.37,934.37,28031,frame-429_15m34.37s.jpg
430,15:34.70,934.70,28041,frame-430_15m34.70s.jpg
431,15:35.03,935.03,28051,frame-431_15m35.03s.jpg
432,15:35.57,935.57,28067,frame-432_15m35.57s.jpg
433,15:36.33,936.33,28090,frame-433_15m36.33s.jpg
434,15:42.10,942.10,28263,frame-434_15m42.10s.jpg
435,15:46.63,946.63,28399,frame-435_15m46.63s.jpg
436,15:48.73,948.73,28462,frame-436_15m48.73s.jpg
437,15:52.20,952.20,28566,frame-437_15m52.20s.jpg
438,15:56.67,956.67,28700,frame-438_15m56.67s.jpg
439,15:59.47,959.47,28784,frame-439_15m59.47s.jpg
440,16:03.40,963.40,28902,frame-440_16m03.40s.jpg
441,16:03.43,963.43,28903,frame-441_16m03.43s.jpg
442,16:03.90,963.90,28917,frame-442_16m03.90s.jpg
443,16:04.43,964.43,28933,frame-443_16m04.43s.jpg
444,16:04.80,964.80,28944,frame-444_16m04.80s.jpg
445,16:05.30,965.30,28959,frame-445_16m05.30s.jpg
446,16:05.37,965.37,28961,frame-446_16m05.37s.jpg
447,16:08.80,968.80,29064,frame-447_16m08.80s.jpg
448,16:11.20,971.20,29136,frame-448_16m11.20s.jpg
449,16:13.67,973.67,29210,frame-449_16m13.67s.jpg
450,16:17.07,977.07,29312,frame-450_16m17.07s.jpg
451,16:20.90,980.90,29427,frame-451_16m20.90s.jpg
452,16:23.00,983.00,29490,frame-452_16m23.00s.jpg
453,16:26.30,986.30,29589,frame-453_16m26.30s.jpg
454,16:30.17,990.17,29705,frame-454_16m30.17s.jpg
455,16:32.17,992.17,29765,frame-455_16m32.17s.jpg
456,16:34.43,994.43,29833,frame-456_16m34.43s.jpg
457,16:36.23,996.23,29887,frame-457_16m36.23s.jpg
458,16:37.37,997.37,29921,frame-458_16m37.37s.jpg
459,16:38.30,998.30,29949,frame-459_16m38.30s.jpg
460,16:39.57,999.57,29987,frame-460_16m39.57s.jpg
461,16:42.13,1002.13,30064,frame-461_16m42.13s.jpg
462,16:45.43,1005.43,30163,frame-462_16m45.43s.jpg
463,16:46.93,1006.93,30208,frame-463_16m46.93s.jpg
464,16:52.40,1012.40,30372,frame-464_16m52.40s.jpg
465,16:58.03,1018.03,30541,frame-465_16m58.03s.jpg
466,17:01.20,1021.20,30636,frame-466_17m01.20s.jpg
467,17:03.40,1023.40,30702,frame-467_17m03.40s.jpg
468,17:05.60,1025.60,30768,frame-468_17m05.60s.jpg
469,17:07.97,1027.97,30839,frame-469_17m07.97s.jpg
470,17:12.07,1032.07,30962,frame-470_17m12.07s.jpg
471,17:13.07,1033.07,30992,frame-471_17m13.07s.jpg
472,17:17.93,1037.93,31138,frame-472_17m17.93s.jpg
473,17:21.30,1041.30,31239,frame-473_17m21.30s.jpg
474,17:22.03,1042.03,31261,frame-474_17m22.03s.jpg
475,17:22.57,1042.57,31277,frame-475_17m22.57s.jpg
476,17:23.13,1043.13,31294,frame-476_17m23.13s.jpg
477,17:23.73,1043.73,31312,frame-477_17m23.73s.jpg
478,17:24.07,1044.07,31322,frame-478_17m24.07s.jpg
479,17:24.43,1044.43,31333,frame-479_17m24.43s.jpg
480,17:25.03,1045.03,31351,frame-480_17m25.03s.jpg
