frame,timestamp,seconds,source_video_frame,file
209,15:01.27,901.27,27038,frame-209_15m01.27s.jpg
210,15:04.80,904.80,27144,frame-210_15m04.80s.jpg
211,15:09.97,909.97,27299,frame-211_15m09.97s.jpg
212,15:12.43,912.43,27373,frame-212_15m12.43s.jpg
213,15:19.60,919.60,27588,frame-213_15m19.60s.jpg
214,15:26.13,926.13,27784,frame-214_15m26.13s.jpg
215,15:26.40,926.40,27792,frame-215_15m26.40s.jpg
216,15:28.20,928.20,27846,frame-216_15m28.20s.jpg
217,15:33.77,933.77,28013,frame-217_15m33.77s.jpg
218,15:40.80,940.80,28224,frame-218_15m40.80s.jpg
219,15:43.23,943.23,28297,frame-219_15m43.23s.jpg
220,15:51.30,951.30,28539,frame-220_15m51.30s.jpg
221,15:58.67,958.67,28760,frame-221_15m58.67s.jpg
222,16:01.17,961.17,28835,frame-222_16m01.17s.jpg
223,16:03.00,963.00,28890,frame-223_16m03.00s.jpg
224,16:05.33,965.33,28960,frame-224_16m05.33s.jpg
225,16:12.33,972.33,29170,frame-225_16m12.33s.jpg
226,16:13.37,973.37,29201,frame-226_16m13.37s.jpg
227,16:15.23,975.23,29257,frame-227_16m15.23s.jpg
228,16:25.93,985.93,29578,frame-228_16m25.93s.jpg
229,16:35.57,995.57,29867,frame-229_16m35.57s.jpg
230,16:47.50,1007.50,30225,frame-230_16m47.50s.jpg
231,16:51.40,1011.40,30342,frame-231_16m51.40s.jpg
